 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
   3.70600 ,     0.242390551038350E+01 ,    -0.100357521499330E+02 ,    -0.793479960615940E+00 ,     0.249877590913241E+01 ,     0.302885978821784E+01 ,     0.175145183989260E+00 , 
   3.72600 ,     0.111497200619949E+01 ,    -0.717173166143671E+01 ,    -0.644980869063070E+00 ,     0.116608517304224E+01 ,     0.214888780806029E+01 ,    -0.127832730495997E+00 , 
   3.74600 ,     0.363790562523417E-01 ,    -0.401404701853767E+01 ,    -0.694927476290379E+00 ,     0.687292380162656E-01 ,     0.119032004678676E+01 ,    -0.478247762780062E+00 , 
   3.76600 ,    -0.723056435258497E+00 ,    -0.715848315295454E+00 ,    -0.929771356656055E+00 ,    -0.702744557505223E+00 ,     0.195912181100572E+00 ,    -0.839113362342607E+00 , 
   3.78600 ,    -0.110471534340596E+01 ,     0.256118023357418E+01 ,    -0.131979182593615E+01 ,    -0.108861519761192E+01 ,    -0.790112772630113E+00 ,    -0.117322275407576E+01 , 
   3.80600 ,    -0.108499331542011E+01 ,     0.565747066521354E+01 ,    -0.182219463193719E+01 ,    -0.106491693214711E+01 ,    -0.172458065142070E+01 ,    -0.144670206191756E+01 , 
   3.82600 ,    -0.677072414181753E+00 ,     0.842606134088773E+01 ,    -0.238523274289781E+01 ,    -0.645260369688958E+00 ,    -0.256777577901926E+01 ,    -0.163219956852457E+01 , 
   3.84600 ,     0.704797513648455E-01 ,     0.107421117819801E+02 ,    -0.295297734381716E+01 ,     0.120587001966642E+00 ,    -0.328560034469073E+01 ,    -0.171143063824389E+01 , 
   3.86600 ,     0.107813619395854E+01 ,     0.125107088519635E+02 ,    -0.347031844059794E+01 ,     0.115121338903835E+01 ,    -0.385135736351353E+01 ,    -0.167685851081931E+01 , 
   3.88600 ,     0.224245601597647E+01 ,     0.136723746036171E+02 ,    -0.388776221374707E+01 ,     0.234075620205493E+01 ,    -0.424705610466529E+01 ,    -0.153237011075932E+01 , 
   3.90600 ,     0.344512224306570E+01 ,     0.142058794639343E+02 ,    -0.416561710752333E+01 ,     0.356813795680763E+01 ,    -0.446416979677750E+01 ,    -0.129289615542068E+01 , 
   3.92600 ,     0.456318069265092E+01 ,     0.141281903779429E+02 ,    -0.427722005870458E+01 ,     0.470753709429536E+01 ,    -0.450381023173341E+01 ,    -0.983018264889492E+00 , 
   3.94600 ,     0.547959424222867E+01 ,     0.134916221669816E+02 ,    -0.421094279346486E+01 ,     0.563918874704360E+01 ,    -0.437632039756027E+01 ,    -0.634694385448336E+00 , 
   3.96600 ,     0.609320994402362E+01 ,     0.123784906715916E+02 ,    -0.397082783317595E+01 ,     0.625959199348218E+01 ,    -0.410032220930528E+01 ,    -0.284310061109363E+00 , 
   3.98600 ,     0.632729738230613E+01 ,     0.108937680404571E+02 ,    -0.357582508062875E+01 ,     0.649026131212298E+01 ,    -0.370128956745018E+01 ,     0.306794922143959E-01 , 
   4.00600 ,     0.613594920587738E+01 ,     0.915639621910933E+01 ,    -0.305772203132637E+01 ,     0.628429449574428E+01 ,    -0.320974534255086E+01 ,     0.275217663774098E+00 , 
   4.02600 ,     0.550782648390066E+01 ,     0.729001092626274E+01 ,    -0.245797320672608E+01 ,     0.563022465354734E+01 ,    -0.265920275919128E+01 ,     0.419918520789471E+00 , 
   4.04600 ,     0.446696506025739E+01 ,     0.541385724395516E+01 ,    -0.182372769884950E+01 ,     0.455286245127511E+01 ,    -0.208398573865238E+01 ,     0.443854975293396E+00 , 
   4.06600 ,     0.307061367183756E+01 ,     0.363463758387795E+01 ,    -0.120341986112414E+01 ,     0.311109525018094E+01 ,    -0.151706824910473E+01 ,     0.336618864244653E+00 , 
   4.08600 ,     0.140432797529775E+01 ,     0.203992770091715E+01 ,    -0.642321712497534E+00 ,     0.139286952868472E+01 ,    -0.988069326847940E+00 ,     0.994729665687313E-01 , 
   4.10600 ,    -0.425225045628123E+00 ,     0.693636935033331E+00 ,    -0.178453951689940E+00 ,    -0.492180479525317E+00 ,    -0.521528441138446E+00 ,    -0.254505837782686E+00 , 
   4.12600 ,    -0.229911005739634E+01 ,    -0.366209805728085E+00 ,     0.160783902855672E+00 ,    -0.242180167307279E+01 ,    -0.135566078316204E+00 ,    -0.701305825852907E+00 , 
   4.14600 ,    -0.409584182953285E+01 ,    -0.112730995691017E+01 ,     0.360971318317038E+00 ,    -0.427109815125121E+01 ,     0.158991897991148E+00 ,    -0.120780791042053E+01 , 
   4.16600 ,    -0.570114591486076E+01 ,    -0.160070192560856E+01 ,     0.421812167774714E+00 ,    -0.592255990652137E+01 ,     0.358978703015113E+00 ,    -0.173440636608681E+01 , 
   4.18600 ,    -0.701693946448446E+01 ,    -0.181652418521293E+01 ,     0.356976724613522E+00 ,    -0.727529967001412E+01 ,     0.468726476194441E+00 ,    -0.223820085441724E+01 , 
   4.20600 ,    -0.796879154561310E+01 ,    -0.181843499455100E+01 ,     0.192665462284253E+00 ,    -0.825273573917188E+01 ,     0.499402714659678E+00 ,    -0.267649020330955E+01 , 
   4.22600 ,    -0.851126584994516E+01 ,    -0.165732024146777E+01 ,    -0.349670932288379E-01 ,    -0.880810482822553E+01 ,     0.467897527579291E+00 ,    -0.301027404643592E+01 , 
   4.24600 ,    -0.863074077487511E+01 ,    -0.138496171535185E+01 ,    -0.283290321703788E+00 ,    -0.892738540237913E+01 ,     0.395345235217549E+00 ,    -0.320746917823261E+01 , 
   4.26600 ,    -0.834552506879684E+01 ,    -0.104831685362386E+01 ,    -0.507261022816588E+00 ,    -0.862944076297621E+01 ,     0.305387459886946E+00 ,    -0.324557302843068E+01 , 
   4.28600 ,    -0.770332170635995E+01 ,    -0.684976429002020E+00 ,    -0.663706553785071E+00 ,    -0.796343201989130E+01 ,     0.222301238530175E+00 ,    -0.311355460531123E+01 , 
   4.30600 ,    -0.677631793173429E+01 ,    -0.320227503067199E+00 ,    -0.715444549306165E+00 ,    -0.700378300404736E+01 ,     0.169123715408660E+00 ,    -0.281281932179672E+01 , 
   4.32600 ,    -0.565437618394418E+01 ,     0.340307906363923E-01 ,    -0.634872884539043E+00 ,    -0.584318227159480E+01 ,     0.165904076454672E+00 ,    -0.235717253550499E+01 , 
   4.34600 ,    -0.443695243782364E+01 ,     0.378473637697745E+00 ,    -0.406712324259088E+00 ,    -0.458426462439259E+01 ,     0.228203581876729E+00 ,    -0.177179065063664E+01 , 
   4.36600 ,    -0.322446311280378E+01 ,     0.723799473528088E+00 ,    -0.296606344778464E-01 ,    -0.333071330004894E+01 ,     0.365946458510052E+00 ,    -0.109129109272149E+01 , 
   4.38600 ,    -0.210985208058615E+01 ,     0.108678966560309E+01 ,     0.483186094074598E+00 ,    -0.217855676955903E+01 ,     0.582699217446107E+00 ,    -0.357066433551429E+00 , 
   4.40600 ,    -0.117107412450275E+01 ,     0.148547881266280E+01 ,     0.110518021628835E+01 ,    -0.120839939013834E+01 ,     0.875425357783970E+00 ,     0.385892733944219E+00 , 
   4.42600 ,    -0.465114878938758E+00 ,     0.193403572949677E+01 ,     0.179816143714213E+01 ,    -0.479227357608328E+00 ,     0.123472849381302E+01 ,     0.109242173145171E+01 , 
   4.44600 ,    -0.240194510693618E-01 ,     0.243799358133347E+01 ,     0.251550808436745E+01 ,    -0.242802531522937E-01 ,     0.164556205223392E+01 ,     0.172057088092315E+01 , 
   4.46600 ,     0.146783466122599E+00 ,     0.299043978897751E+01 ,     0.320593368378083E+01 ,     0.150711799422799E+00 ,     0.208835028294469E+01 ,     0.223468466270159E+01 , 
   4.48600 ,     0.677812175125785E-01 ,     0.356968421856770E+01 ,     0.381769850436432E+01 ,     0.668374149331804E-01 ,     0.254043579833029E+01 ,     0.260792541541073E+01 , 
   4.50600 ,    -0.217571919702524E+00 ,     0.413877605387066E+01 ,     0.430287185827750E+01 ,    -0.231013326821993E+00 ,     0.297774534921877E+01 ,     0.282404578316093E+01 , 
   4.52600 ,    -0.647732651209792E+00 ,     0.464704944579070E+01 ,     0.462127917118544E+01 ,    -0.679166617951498E+00 ,     0.337654980869013E+01 ,     0.287827959242912E+01 , 
   4.54600 ,    -0.114939542430928E+01 ,     0.503366368192430E+01 ,     0.474379806083326E+01 ,    -0.120169081705748E+01 ,     0.371518758069013E+01 ,     0.277729633080870E+01 , 
   4.56600 ,    -0.164467360169995E+01 ,     0.523288600465990E+01 ,     0.465472694338466E+01 ,    -0.171781863389388E+01 ,     0.397562345618180E+01 ,     0.253824339711555E+01 , 
   4.58600 ,    -0.205848072206283E+01 ,     0.518066582343473E+01 ,     0.435303256160540E+01 ,    -0.214959024773334E+01 ,     0.414472719031657E+01 ,     0.218697607415268E+01 , 
   4.60600 ,    -0.232545619471054E+01 ,     0.482188808491637E+01 ,     0.385238179994698E+01 ,    -0.242903891276111E+01 ,     0.421517695572678E+01 ,     0.175564137420008E+01 , 
   4.62600 ,    -0.239583582563053E+01 ,     0.411758789313002E+01 ,     0.317996936978509E+01 ,    -0.250429686502143E+01 ,     0.418592087194043E+01 ,     0.127983304677791E+01 , 
   4.64600 ,    -0.223977479731177E+01 ,     0.305137009908469E+01 ,     0.237425700405525E+01 ,    -0.234410874043721E+01 ,     0.406216299422720E+01 ,     0.795566987786346E+00 , 
   4.66600 ,    -0.184977857631508E+01 ,     0.163431235085805E+01 ,     0.148183256059075E+01 ,    -0.194039150478037E+01 ,     0.385487602602065E+01 ,     0.336336598544633E+00 , 
   4.68600 ,    -0.124107182183364E+01 ,    -0.922629604714992E-01 ,     0.553670844925131E+00 ,    -0.130865986208606E+01 ,     0.357987891738711E+01 ,    -0.695042688193765E-01 , 
   4.70600 ,    -0.449920796847067E+00 ,    -0.205659113986695E+01 ,    -0.358874241996982E+00 ,    -0.486327861449553E+00 ,     0.325655070847935E+01 ,    -0.400815961679388E+00 , 
   4.72600 ,     0.469895474687372E+00 ,    -0.415906377719547E+01 ,    -0.120799839141639E+01 ,     0.470916103574084E+00 ,     0.290627992075368E+01 ,    -0.645041102191475E+00 , 
   4.74600 ,     0.145211165332219E+01 ,    -0.627759270264084E+01 ,    -0.195296118500227E+01 ,     0.149429874792356E+01 ,     0.255076930753302E+01 ,    -0.798765834460884E+00 , 
   4.76600 ,     0.242402282903856E+01 ,    -0.827544756586746E+01 ,    -0.256289278643517E+01 ,     0.250822419065260E+01 ,     0.221032721086212E+01 ,    -0.867445544396594E+00 , 
   4.78600 ,     0.331299543018898E+01 ,    -0.100110299493889E+02 ,    -0.301866715768637E+01 ,     0.343703410390840E+01 ,     0.190227817594701E+01 ,    -0.864339324835443E+00 , 
   4.80600 ,     0.405285804267292E+01 ,    -0.113488404373134E+02 ,    -0.331370235852777E+01 ,     0.421165971008612E+01 ,     0.163961665709451E+01 ,    -0.808765581648661E+00 , 
   4.82600 ,     0.458961177841181E+01 ,    -0.121707477426839E+02 ,    -0.345364609444503E+01 ,     0.477558251742200E+01 ,     0.143000921316520E+01 ,    -0.723848670570072E+00 , 
   4.84600 ,     0.488597242555313E+01 ,    -0.123865963096976E+02 ,    -0.345500464560694E+01 ,     0.508959426392347E+01 ,     0.127522389760475E+01 ,    -0.633968512207864E+00 , 
   4.86600 ,     0.492437038325024E+01 ,    -0.119431998401176E+02 ,    -0.334286669286381E+01 ,     0.513496318988013E+01 ,     0.117103262101492E+01 ,    -0.562148319385127E+00 , 
   4.88600 ,     0.470817835407731E+01 ,    -0.108308646982373E+02 ,    -0.314795208291983E+01 ,     0.491476224742267E+01 ,     0.110759563562348E+01 ,    -0.527618102529022E+00 , 
   4.90600 ,     0.426109755342944E+01 ,    -0.908676322129906E+01 ,    -0.290327237541455E+01 ,     0.445328139952028E+01 ,     0.107029980809219E+01 ,    -0.543773496733985E+00 , 
   4.92600 ,     0.362479624431170E+01 ,    -0.679471940665704E+01 ,    -0.264072022756808E+01 ,     0.379361570098464E+01 ,     0.104098694779737E+01 ,    -0.616712446787170E+00 , 
   4.94600 ,     0.285504530745522E+01 ,    -0.408125880439682E+01 ,    -0.238790585985518E+01 ,     0.299367841102915E+01 ,     0.999477936217518E+00 ,    -0.744479760548029E+00 , 
   4.96600 ,     0.201672131389141E+01 ,    -0.110808660059162E+01 ,    -0.216553119479140E+01 ,     0.212102038182696E+01 ,     0.925275183689606E+00 ,    -0.917086158478421E+00 , 
   4.98600 ,     0.117813771312354E+01 ,     0.193853388492374E+01 ,    -0.198553854250856E+01 ,     0.124693238969341E+01 ,     0.799311878066756E+00 ,    -0.111729975456248E+01 , 
   5.00600 ,     0.405212214861493E+00 ,     0.486075274164499E+01 ,    -0.185019601169976E+01 ,     0.440358397214824E+00 ,     0.605612717605364E+00 ,    -0.132213985138145E+01 , 
   5.02600 ,    -0.244019901301841E+00 ,     0.746348400508741E+01 ,    -0.175219308770004E+01 ,    -0.237848503103457E+00 ,     0.332737648780248E+00 ,    -0.150494136188418E+01 , 
   5.04600 ,    -0.724079966884213E+00 ,     0.956901901945518E+01 ,    -0.167572518520124E+01 ,    -0.739838688124778E+00 ,    -0.251029817247104E-01 ,    -0.163780831967546E+01 , 
   5.06600 ,    -0.100552403891105E+01 ,     0.110307320611164E+02 ,    -0.159845406567044E+01 ,    -0.103444315165756E+01 ,    -0.467347855317345E+00 ,    -0.169424100000222E+01 , 
   5.08600 ,    -0.107695594084272E+01 ,     0.117447507322677E+02 ,    -0.149415011683425E+01 ,    -0.110932928442441E+01 ,    -0.986852438020595E+00 ,    -0.165170594337638E+01 , 
   5.10600 ,    -0.945441371355150E+00 ,     0.116586026192403E+02 ,    -0.133575988123205E+01 ,    -0.971489500459701E+00 ,    -0.157014251249956E+01 ,    -0.149392283228707E+01 , 
   5.12600 ,    -0.635332489813381E+00 ,     0.107760747329294E+02 ,    -0.109860345525375E+01 ,    -0.646066182008616E+00 ,    -0.219813350051165E+01 ,    -0.121266619326102E+01 , 
   5.14600 ,    -0.185650892802528E+00 ,     0.915781585428504E+01 ,    -0.763394837610381E+00 ,    -0.173661388592004E+00 ,    -0.284726003439470E+01 ,    -0.808921111306380E+00 , 
   5.16600 ,     0.353701488520883E+00 ,     0.691755045794112E+01 ,    -0.318794891084094E+00 ,     0.393592233674343E+00 ,    -0.349092939989706E+01 ,    -0.293286935621087E+00 , 
   5.18600 ,     0.926539628779888E+00 ,     0.421412851966069E+01 ,     0.236750342574968E+00 ,     0.996822772028285E+00 ,    -0.410118879999897E+01 ,     0.314413416813348E+00 , 
   5.20600 ,     0.147537726168611E+01 ,     0.123997849095774E+01 ,     0.894067682502049E+00 ,     0.157563187078581E+01 ,    -0.465048172042282E+01 ,     0.986293943010406E+00 , 
   5.22600 ,     0.194634938949874E+01 ,    -0.179316802628988E+01 ,     0.163331090214296E+01 ,     0.207326487442153E+01 ,    -0.511336409599347E+01 ,     0.168824650816324E+01 , 
   5.24600 ,     0.229365092838977E+01 ,    -0.467017775135746E+01 ,     0.242501958124027E+01 ,     0.244129231506519E+01 ,    -0.546805672165917E+01 ,     0.238231603027659E+01 , 
   5.26600 ,     0.248312341327158E+01 ,    -0.718879566269868E+01 ,     0.323209968868999E+01 ,     0.264341387986244E+01 ,    -0.569772580001768E+01 ,     0.302941924147121E+01 , 
   5.28600 ,     0.249470904294765E+01 ,    -0.917501151443637E+01 ,     0.401255867242174E+01 ,     0.265808583656893E+01 ,    -0.579140724141593E+01 ,     0.359218812791239E+01 , 
   5.30600 ,     0.232360091910592E+01 ,    -0.104962829266663E+02 ,     0.472275873478639E+01 ,     0.247978653737293E+01 ,    -0.574452022775226E+01 ,     0.403770932538079E+01 , 
   5.32600 ,     0.198003966475953E+01 ,    -0.110715488632040E+02 ,     0.532090414660638E+01 ,     0.211886123047335E+01 ,    -0.555894901808464E+01 ,     0.433994001795576E+01 , 
   5.34600 ,     0.148782846977880E+01 ,    -0.108772202566098E+02 ,     0.577045613920168E+01 ,     0.160001527700920E+01 ,    -0.524270614748076E+01 ,     0.448160831174561E+01 , 
   5.36600 ,     0.881750030406908E+00 ,    -0.994865618502843E+01 ,     0.604317404561559E+01 ,     0.959642483301905E+00 ,    -0.480922216759611E+01 ,     0.445544917145856E+01 , 
   5.38600 ,     0.204160092610004E+00 ,    -0.837699798577750E+01 ,     0.612151340767823E+01 ,     0.242272327200001E+00 ,    -0.427633424872206E+01 ,     0.426468205532415E+01 , 
   5.40600 ,    -0.498904271024345E+00 ,    -0.630160991870258E+01 ,     0.600016778583132E+01 ,    -0.503511781650720E+00 ,    -0.366506612100029E+01 ,     0.392269863912271E+01 , 
   5.42600 ,    -0.118173284547232E+01 ,    -0.389873219391032E+01 ,     0.568661593410039E+01 ,    -0.122929677000064E+01 ,    -0.299830343883575E+01 ,     0.345199320428709E+01 , 
   5.44600 ,    -0.180270199945548E+01 ,    -0.136726054536128E+01 ,     0.520062309696052E+01 ,    -0.189082215585515E+01 ,    -0.229947094705019E+01 ,     0.288242899852270E+01 , 
   5.46600 ,    -0.232745810902458E+01 ,     0.108719974148321E+01 ,     0.457273665626099E+01 ,    -0.245137262728545E+01 ,    -0.159131088695840E+01 ,     0.224898613606789E+01 , 
   5.48600 ,    -0.273126273446849E+01 ,     0.326871795317744E+01 ,     0.384190405937959E+01 ,    -0.288430078280172E+01 ,    -0.894846803402993E+00 ,     0.158917614140842E+01 , 
   5.50600 ,    -0.300032545171613E+01 ,     0.500653929856288E+01 ,     0.305241712472109E+01 ,    -0.317449094881986E+01 ,    -0.228594929275843E+00 ,     0.940331935030985E+00 , 
   5.52600 ,    -0.313205131627364E+01 ,     0.616845781506733E+01 ,     0.225044474526844E+01 ,    -0.331868062271544E+01 ,     0.391941162387863E+00 ,     0.336988170251651E+00 , 
   5.54600 ,    -0.313423453975057E+01 ,     0.667099288414413E+01 ,     0.148045065210502E+01 ,    -0.332466614352695E+01 ,     0.954485362581428E+00 ,    -0.191444878649161E+00 , 
   5.56600 ,    -0.302332829645808E+01 ,     0.648556668159273E+01 ,     0.781801313838401E+00 ,    -0.320952336964562E+01 ,     0.144993364821319E+01 ,    -0.622538932379937E+00 , 
   5.58600 ,    -0.282200367541509E+01 ,     0.564021044696833E+01 ,     0.185850639613513E+00 ,    -0.299706292874848E+01 ,     0.187207316199295E+01 ,    -0.942104033476707E+00 , 
   5.60600 ,    -0.255627129553976E+01 ,     0.421669558890297E+01 ,    -0.286255285293874E+00 ,    -0.271480512021202E+01 ,     0.221713908816280E+01 ,    -0.114476305312582E+01 , 
   5.62600 ,    -0.225247191198875E+01 ,     0.234336054590591E+01 ,    -0.624874668274055E+00 ,    -0.239079623770438E+01 ,     0.248328412038434E+01 ,    -0.123382164019511E+01 , 
   5.64600 ,    -0.193444504210426E+01 ,     0.184254715572545E+00 ,    -0.832168569978627E+00 ,    -0.205059316823152E+01 ,     0.267003859616067E+01 ,    -0.122046922559498E+01 , 
   5.66600 ,    -0.162115765941978E+01 ,    -0.207448245363931E+01 ,    -0.921390130260880E+00 ,    -0.171471682685423E+01 ,     0.277783432986026E+01 ,    -0.112240066837470E+01 , 
   5.68600 ,    -0.132502152318300E+01 ,    -0.423987041105555E+01 ,    -0.915240946537475E+00 ,    -0.139682042481184E+01 ,     0.280765248478735E+01 ,    -0.961993249545813E+00 , 
   5.70600 ,    -0.105105331286568E+01 ,    -0.612770484473259E+01 ,    -0.843451465427502E+00 ,    -0.110274143150628E+01 ,     0.276083689939536E+01 ,    -0.764206345252209E+00 , 
   5.72600 ,    -0.796943851286450E+00 ,    -0.757726636997838E+01 ,    -0.739808048356864E+00 ,    -0.830514064942208E+00 ,     0.263909114685881E+01 ,    -0.554388737613913E+00 , 
   5.74600 ,    -0.554009882675260E+00 ,    -0.846393223696622E+01 ,    -0.638894917453762E+00 ,    -0.571321175261017E+00 ,     0.244465269678583E+01 ,    -0.356179977243760E+00 , 
   5.76600 ,    -0.308912998657692E+00 ,    -0.870868926551610E+01 ,    -0.572840648331703E+00 ,    -0.311269830093170E+00 ,     0.218061347679736E+01 ,    -0.189677736591705E+00 , 
