 Q (1/Ang),S-S  ,S-F  ,F-F  
  23.59040 ,     0.115063091588054E-01 ,    -0.639646225844943E-01 ,     0.158204020510950E-01 , 
  23.61040 ,     0.105244720397993E-01 ,    -0.620855152218684E-01 ,     0.156077832245565E-01 , 
  23.63030 ,     0.407266438812798E-02 ,    -0.605784922702624E-01 ,     0.149401784896691E-01 , 
  23.65030 ,    -0.564126907700193E-02 ,    -0.594610436770924E-01 ,     0.139575672711298E-01 , 
  23.67030 ,    -0.152853644709762E-01 ,    -0.586903356214271E-01 ,     0.129143703890905E-01 , 
  23.69030 ,    -0.216037222013244E-01 ,    -0.580993637743359E-01 ,     0.120819230672732E-01 , 
  23.71030 ,    -0.224491442475371E-01 ,    -0.574047874059485E-01 ,     0.116578402466494E-01 , 
  23.73040 ,    -0.174168935606203E-01 ,    -0.562383641254984E-01 ,     0.116996582274332E-01 , 
  23.75040 ,    -0.805819976324219E-02 ,    -0.542477337214354E-01 ,     0.121019807462730E-01 , 
  23.77040 ,     0.281561872212868E-02 ,    -0.511597968793146E-01 ,     0.126344680809588E-01 , 
  23.79040 ,     0.120149266704061E-01 ,    -0.468882072102370E-01 ,     0.130213583690603E-01 , 
  23.81040 ,     0.170376534819426E-01 ,    -0.415836239845203E-01 ,     0.130338388199095E-01 , 
  23.83040 ,     0.168739757748369E-01 ,    -0.356329481955679E-01 ,     0.125666386575658E-01 , 
  23.85040 ,     0.122996253964274E-01 ,    -0.295963215869165E-01 ,     0.116720737861062E-01 , 
  23.87040 ,     0.557012998056387E-02 ,    -0.240926912355173E-01 ,     0.105405204912666E-01 , 
  23.89040 ,    -0.372046965289563E-03 ,    -0.196606581394223E-01 ,     0.943466448950063E-02 , 
  23.91040 ,    -0.290618145258957E-02 ,    -0.166304168039621E-01 ,     0.860044431377310E-02 , 
  23.93040 ,    -0.619714852822823E-03 ,    -0.150416713258899E-01 ,     0.818509149974292E-02 , 
  23.95040 ,     0.621921474202413E-02 ,    -0.146312515210933E-01 ,     0.818963688486694E-02 , 
  23.97040 ,     0.157524678466056E-01 ,    -0.148956615115657E-01 ,     0.847093692020576E-02 , 
  23.99040 ,     0.251459108065438E-01 ,    -0.152132244055406E-01 ,     0.879109273983257E-02 , 
  24.01040 ,     0.315144407351286E-01 ,    -0.149938695613559E-01 ,     0.889611116652963E-02 , 
  24.03040 ,     0.328473249058681E-01 ,    -0.138169069875314E-01 ,     0.859630750673154E-02 , 
  24.05040 ,     0.286301143083996E-01 ,    -0.115206993957828E-01 ,     0.782137229179322E-02 , 
  24.07040 ,     0.199673082936177E-01 ,    -0.822196460172444E-02 ,     0.663284785836464E-02 , 
  24.09040 ,     0.918063397123382E-02 ,    -0.426242865894177E-02 ,     0.519232217517917E-02 , 
  24.11040 ,    -0.967310226009564E-03 ,    -0.100776976711379E-03 ,     0.369931647257848E-02 , 
  24.13040 ,    -0.815410721740028E-02 ,     0.381762978581727E-02 ,     0.232303179264896E-02 , 
  24.15040 ,    -0.111871631234340E-01 ,     0.717614428694815E-02 ,     0.115326331005541E-02 , 
  24.17040 ,    -0.102804454911940E-01 ,     0.985648618089106E-02 ,     0.187608486483841E-03 , 
  24.19040 ,    -0.684462368536989E-02 ,     0.119468281621739E-01 ,    -0.642321475808278E-03 , 
  24.21040 ,    -0.288585166090841E-02 ,     0.136913754006647E-01 ,    -0.141826986093518E-02 , 
  24.23040 ,    -0.240113563514385E-03 ,     0.154014135064880E-01 ,    -0.217933277532508E-02 , 
  24.25040 ,     0.801854907860966E-04 ,     0.173576766374619E-01 ,    -0.288729636483218E-02 , 
  24.27040 ,    -0.180136780063285E-02 ,     0.197340343966509E-01 ,    -0.343007104187260E-02 , 
  24.29040 ,    -0.475513924434179E-02 ,     0.225633653031813E-01 ,    -0.366515306998367E-02 , 
  24.31040 ,    -0.715789426782725E-02 ,     0.257514330657715E-01 ,    -0.348869034645902E-02 , 
  24.33040 ,    -0.758989392849648E-02 ,     0.291287138234887E-01 ,    -0.290395089433509E-02 , 
  24.35040 ,    -0.545259509974917E-02 ,     0.325185978998097E-01 ,    -0.206045530149605E-02 , 
  24.37040 ,    -0.127180801195098E-02 ,     0.357967552431077E-01 ,    -0.124323551577577E-02 , 
  24.39040 ,     0.343496677395548E-02 ,     0.389215361443656E-01 ,    -0.808291085682739E-03 , 
  24.41040 ,     0.668949561430163E-02 ,     0.419269888001357E-01 ,    -0.107984516493342E-02 , 
  24.43040 ,     0.679689532029703E-02 ,     0.448841722498601E-01 ,    -0.224062698360202E-02 , 
  24.45040 ,     0.303387694223425E-02 ,     0.478479942364531E-01 ,    -0.425229775331860E-02 , 
  24.47040 ,    -0.397691614258478E-02 ,     0.508118475840855E-01 ,    -0.683655209639445E-02 , 
  24.49040 ,    -0.123609004581931E-01 ,     0.536891849281190E-01 ,    -0.952980479023648E-02 , 
  24.51040 ,    -0.195464130578597E-01 ,     0.563310196939373E-01 ,    -0.118010230612184E-01 , 
  24.53040 ,    -0.231083548515877E-01 ,     0.585747508524451E-01 ,    -0.132007267434163E-01 , 
  24.55040 ,    -0.216187700999316E-01 ,     0.603074609336348E-01 ,    -0.134967581066881E-01 , 
  24.57040 ,    -0.152074208656848E-01 ,     0.615202925608491E-01 ,    -0.127537231712182E-01 , 
  24.59040 ,    -0.562294406217238E-02 ,     0.623321276589489E-01 ,    -0.113282834406105E-01 , 
  24.61040 ,     0.425188797707184E-02 ,     0.629702788907885E-01 ,    -0.977739816677316E-02 , 
  24.63040 ,     0.112926826673060E-01 ,     0.637102624962798E-01 ,    -0.870353581776753E-02 , 
  24.65040 ,     0.131517412351603E-01 ,     0.647912258597508E-01 ,    -0.858123686765857E-02 , 
  24.67040 ,     0.906708247381846E-02 ,     0.663333306932789E-01 ,    -0.961652757520822E-02 , 
  24.69040 ,     0.185104781799132E-03 ,     0.682848610624486E-01 ,    -0.116819476751137E-01 , 
  24.71040 ,    -0.107277101811614E-01 ,     0.704191714483033E-01 ,    -0.143477704570061E-01 , 
  24.73040 ,    -0.201104956533792E-01 ,     0.723869130180318E-01 ,    -0.170010996126514E-01 , 
  24.75040 ,    -0.247187547073884E-01 ,     0.738117242384067E-01 ,    -0.190178928393444E-01 , 
  24.77040 ,    -0.226681822448195E-01 ,     0.744031600089426E-01 ,    -0.199369384373287E-01 , 
  24.79040 ,    -0.140735241580241E-01 ,     0.740537319834975E-01 ,    -0.195844513343651E-01 , 
  24.81040 ,    -0.106930960836268E-02 ,     0.728899695696058E-01 ,    -0.181133785040395E-01 , 
  24.83040 ,     0.128043733472076E-01 ,     0.712597657684923E-01 ,    -0.159478408802919E-01 , 
  24.85040 ,     0.236636016342712E-01 ,     0.696564207723227E-01 ,    -0.136520817966970E-01 , 
  24.87040 ,     0.284569478624562E-01 ,     0.685983666369631E-01 ,    -0.117657538158446E-01 , 
  24.89040 ,     0.258849704032392E-01 ,     0.684969639918533E-01 ,    -0.106563971689220E-01 , 
  24.91040 ,     0.167729892072233E-01 ,     0.695489197865329E-01 ,    -0.104329243772833E-01 , 
  24.93040 ,     0.378284983761722E-02 ,     0.716834466705197E-01 ,    -0.109433504396681E-01 , 
  24.95040 ,    -0.943813055752722E-02 ,     0.745790934016010E-01 ,    -0.118527017162129E-01 , 
  24.97040 ,    -0.193927891313552E-01 ,     0.777456528606530E-01 ,    -0.127718497561280E-01 , 
