Flight time (us) , Experiment , Calculated
   11714.3440000000       ,    1.30610000000000       ,    1.30569089667024     
   11723.7190000000       ,    1.30580000000000       ,    1.30543544651852     
   11733.0940000000       ,    1.30550000000000       ,    1.30519271356873     
   11742.4840000000       ,    1.30530000000000       ,    1.30497530598600     
   11751.8900000000       ,    1.30500000000000       ,    1.30480933223465     
   11761.2810000000       ,    1.30470000000000       ,    1.30473346792823     
   11770.6870000000       ,    1.30420000000000       ,    1.30478148659712     
   11780.1090000000       ,    1.30390000000000       ,    1.30495102293557     
   11789.5320000000       ,    1.30370000000000       ,    1.30517011479337     
   11798.9680000000       ,    1.30340000000000       ,    1.30531082340150     
   11808.4060000000       ,    1.30320000000000       ,    1.30526326008000     
   11817.8430000000       ,    1.30300000000000       ,    1.30500064117430     
   11827.2970000000       ,    1.30270000000000       ,    1.30457321512688     
   11836.7650000000       ,    1.30250000000000       ,    1.30406343043958     
   11846.2340000000       ,    1.30230000000000       ,    1.30354355606142     
   11855.7190000000       ,    1.30200000000000       ,    1.30305512950807     
   11865.2030000000       ,    1.30180000000000       ,    1.30261503678245     
   11874.6870000000       ,    1.30160000000000       ,    1.30222357544896     
   11884.1880000000       ,    1.30140000000000       ,    1.30187408982969     
   11893.7030000000       ,    1.30150000000000       ,    1.30155944186857     
   11903.2190000000       ,    1.30130000000000       ,    1.30127337769660     
   11912.7340000000       ,    1.30110000000000       ,    1.30101041385139     
   11922.2660000000       ,    1.30100000000000       ,    1.30076574939002     
   11931.7970000000       ,    1.30080000000000       ,    1.30053653100004     
   11941.3430000000       ,    1.30060000000000       ,    1.30031982918325     
   11950.9060000000       ,    1.30040000000000       ,    1.30011371513539     
   11960.4680000000       ,    1.30020000000000       ,    1.29991713571198     
   11970.0310000000       ,    1.30000000000000       ,    1.29972896657199     
   11979.6090000000       ,    1.29990000000000       ,    1.29954817518732     
   11989.1870000000       ,    1.29970000000000       ,    1.29937450436641     
   11998.7810000000       ,    1.29950000000000       ,    1.29920732073266     
   12008.3900000000       ,    1.29940000000000       ,    1.29904646018432     
   12017.9840000000       ,    1.29920000000000       ,    1.29889233733314     
   12027.5940000000       ,    1.29910000000000       ,    1.29874446806504     
   12037.2190000000       ,    1.29890000000000       ,    1.29860301631097     
   12046.8440000000       ,    1.29880000000000       ,    1.29846841097314     
   12056.4840000000       ,    1.29870000000000       ,    1.29834071885652     
   12066.1400000000       ,    1.29850000000000       ,    1.29822037532242     
   12075.7970000000       ,    1.29840000000000       ,    1.29810802107327     
   12085.4530000000       ,    1.29830000000000       ,    1.29800423662056     
   12095.1250000000       ,    1.29820000000000       ,    1.29790953358449     
   12104.7960000000       ,    1.29810000000000       ,    1.29782490132123     
   12114.4690000000       ,    1.29810000000000       ,    1.29775127255459     
   12124.1720000000       ,    1.29800000000000       ,    1.29768963763537     
   12133.8750000000       ,    1.29800000000000       ,    1.29764162414164     
   12143.5790000000       ,    1.29790000000000       ,    1.29760889651221     
   12153.2960000000       ,    1.29790000000000       ,    1.29759346063901     
   12163.0150000000       ,    1.29790000000000       ,    1.29759784103559     
   12172.7340000000       ,    1.29790000000000       ,    1.29762507039091     
   12182.4680000000       ,    1.29800000000000       ,    1.29767901476337     
   12192.2190000000       ,    1.29810000000000       ,    1.29776454697223     
   12201.9840000000       ,    1.29820000000000       ,    1.29788780390594     
   12211.7500000000       ,    1.29840000000000       ,    1.29805642176251     
   12221.5160000000       ,    1.29860000000000       ,    1.29828040251422     
   12231.2970000000       ,    1.29890000000000       ,    1.29857339287048     
   12241.0780000000       ,    1.29930000000000       ,    1.29895268207151     
   12250.8590000000       ,    1.29980000000000       ,    1.29944324498249     
   12260.6560000000       ,    1.30040000000000       ,    1.30007885474245     
   12270.4690000000       ,    1.30130000000000       ,    1.30091383794008     
   12280.2970000000       ,    1.30240000000000       ,    1.30204548085121     
   12290.1250000000       ,    1.30420000000000       ,    1.30370789109468     
   12299.9530000000       ,    1.30710000000000       ,    1.30656953566167     
   12309.7970000000       ,    1.31330000000000       ,    1.31245480641536     
   12319.6400000000       ,    1.32700000000000       ,    1.32549889395625     
   12329.5000000000       ,    1.35580000000000       ,    1.35306147515046     
   12339.3590000000       ,    1.40890000000000       ,    1.40416095597190     
   12349.2180000000       ,    1.49140000000000       ,    1.48405776537021     
   12359.1090000000       ,    1.59620000000000       ,    1.58640624916904     
   12369.0000000000       ,    1.69910000000000       ,    1.68787695007398     
   12378.8910000000       ,    1.76970000000000       ,    1.75854141110915     
   12388.7970000000       ,    1.79010000000000       ,    1.78021525043120     
   12398.7040000000       ,    1.76260000000000       ,    1.75470544028233     
   12408.6250000000       ,    1.70400000000000       ,    1.69792194802961     
   12418.5630000000       ,    1.63320000000000       ,    1.62869395763691     
   12428.5000000000       ,    1.56460000000000       ,    1.56120177991713     
   12438.4370000000       ,    1.50520000000000       ,    1.50264285104025     
   12448.3750000000       ,    1.45700000000000       ,    1.45500711024657     
   12458.3280000000       ,    1.41900000000000       ,    1.41752952733065     
   12468.2970000000       ,    1.38970000000000       ,    1.38855803542375     
   12478.2810000000       ,    1.36730000000000       ,    1.36634943346095     
   12488.2660000000       ,    1.35010000000000       ,    1.34940518665707     
   12498.2500000000       ,    1.33700000000000       ,    1.33648922365350     
   12508.2500000000       ,    1.32710000000000       ,    1.32662375940159     
   12518.2660000000       ,    1.31940000000000       ,    1.31908191607644     
   12528.2810000000       ,    1.31360000000000       ,    1.31331677649551     
   12538.2970000000       ,    1.30910000000000       ,    1.30889854622133     
   12548.3280000000       ,    1.30570000000000       ,    1.30553122564020     
   12558.3590000000       ,    1.30300000000000       ,    1.30291122726596     
   12568.4060000000       ,    1.30090000000000       ,    1.30088136994098     
   12578.4680000000       ,    1.29930000000000       ,    1.29930262351983     
   12588.5310000000       ,    1.29810000000000       ,    1.29807063305529     
   12598.5940000000       ,    1.29710000000000       ,    1.29710414666220     
   12608.6720000000       ,    1.29630000000000       ,    1.29634045339623     
   12618.7660000000       ,    1.29570000000000       ,    1.29573333569758     
   12628.8600000000       ,    1.29520000000000       ,    1.29524834560620     
   12638.9680000000       ,    1.29480000000000       ,    1.29485778976042     
   12649.0780000000       ,    1.29450000000000       ,    1.29454154850518     
   12659.1870000000       ,    1.29420000000000       ,    1.29428383393170     
   12669.3280000000       ,    1.29400000000000       ,    1.29407187291475     
   12679.4690000000       ,    1.29380000000000       ,    1.29389713017571     
   12689.6100000000       ,    1.29360000000000       ,    1.29375238925217     
   12699.7650000000       ,    1.29350000000000       ,    1.29363187095003     
   12709.9220000000       ,    1.29340000000000       ,    1.29353142748994     
   12720.0940000000       ,    1.29330000000000       ,    1.29344756023954     
   12730.2660000000       ,    1.29320000000000       ,    1.29337774484995     
   12740.4380000000       ,    1.29320000000000       ,    1.29331986141671     
   12750.6410000000       ,    1.29310000000000       ,    1.29327208342600     
   12760.8430000000       ,    1.29300000000000       ,    1.29323326882844     
   12771.0470000000       ,    1.29300000000000       ,    1.29320229049423     
   12781.2650000000       ,    1.29300000000000       ,    1.29317824155727     
   12791.4850000000       ,    1.29300000000000       ,    1.29316042120566     
   12801.7190000000       ,    1.29290000000000       ,    1.29314823487237     
   12811.9690000000       ,    1.29290000000000       ,    1.29314116646056     
   12822.2190000000       ,    1.29290000000000       ,    1.29313881923772     
   12832.4690000000       ,    1.29290000000000       ,    1.29314082898626     
   12842.7340000000       ,    1.29290000000000       ,    1.29314688863899     
   12853.0160000000       ,    1.29290000000000       ,    1.29315676817899     
   12863.2970000000       ,    1.29290000000000       ,    1.29317021233530     
   12873.5930000000       ,    1.29290000000000       ,    1.29318705234276     
   12883.8900000000       ,    1.29290000000000       ,    1.29320711592891     
   12894.1880000000       ,    1.29250000000000       ,    1.29323026513221     
   12904.5000000000       ,    1.29250000000000       ,    1.29325644212002     
   12914.8280000000       ,    1.29260000000000       ,    1.29328557753848     
   12925.1720000000       ,    1.29260000000000       ,    1.29331768834751     
   12935.5000000000       ,    1.29270000000000       ,    1.29335273300981     
   12945.8440000000       ,    1.29270000000000       ,    1.29339105126172     
   12956.2190000000       ,    1.29270000000000       ,    1.29343353334195     
   12966.5780000000       ,    1.29280000000000       ,    1.29348250820939     
   12976.9370000000       ,    1.29280000000000       ,    1.29354487327265     
   12987.3290000000       ,    1.29290000000000       ,    1.29363612219913     
   12997.7190000000       ,    1.29290000000000       ,    1.29378180342844     
   13008.1090000000       ,    1.29300000000000       ,    1.29401154521845     
   13018.5160000000       ,    1.29300000000000       ,    1.29433927397763     
   13028.9370000000       ,    1.29310000000000       ,    1.29473485345339     
   13039.3590000000       ,    1.29310000000000       ,    1.29511447119104     
   13049.7810000000       ,    1.29320000000000       ,    1.29538022300192     
   13060.2340000000       ,    1.29320000000000       ,    1.29548002466089     
   13070.6870000000       ,    1.29330000000000       ,    1.29542724466916     
   13081.1410000000       ,    1.29330000000000       ,    1.29527898059677     
   13091.6090000000       ,    1.29340000000000       ,    1.29509771577913     
   13102.0780000000       ,    1.29340000000000       ,    1.29492837279667     
   13112.5620000000       ,    1.29350000000000       ,    1.29479261386275     
   13123.0470000000       ,    1.29360000000000       ,    1.29469585610080     
   13133.5470000000       ,    1.29360000000000       ,    1.29463466637197     
   13144.0620000000       ,    1.29370000000000       ,    1.29460292843845     
   13154.5780000000       ,    1.29370000000000       ,    1.29459440239833     
   13165.0930000000       ,    1.29380000000000       ,    1.29460369374235     
   13175.6250000000       ,    1.29390000000000       ,    1.29462657969953     
   13186.1720000000       ,    1.29390000000000       ,    1.29465982003793     
   13196.7190000000       ,    1.29400000000000       ,    1.29470087903645     
   13207.2660000000       ,    1.29400000000000       ,    1.29474786494017     
   13217.8280000000       ,    1.29410000000000       ,    1.29479944584417     
   13228.4220000000       ,    1.29420000000000       ,    1.29485464870109     
