 Q (1/Ang),S-S  ,S-F  ,F-F  
  21.93031 ,    -0.180848066735728E-01 ,     0.816784963578489E-03 ,    -0.246823274543127E-01 , 
  21.95031 ,    -0.204729109230959E-01 ,    -0.283259900335624E-02 ,    -0.254063966823935E-01 , 
  21.97031 ,    -0.225323558072110E-01 ,    -0.591794236421047E-02 ,    -0.261632383413611E-01 , 
  21.99031 ,    -0.242614715533348E-01 ,    -0.842157432261541E-02 ,    -0.269422544023798E-01 , 
  22.01031 ,    -0.256637659702751E-01 ,    -0.103396327797173E-01 ,    -0.277315328820450E-01 , 
  22.03032 ,    -0.267481110165567E-01 ,    -0.116834294945531E-01 ,    -0.285188228920954E-01 , 
  22.05032 ,    -0.275251129402245E-01 ,    -0.124757287154856E-01 ,    -0.292898505087131E-01 , 
  22.07032 ,    -0.280098963427184E-01 ,    -0.127547367525018E-01 ,    -0.300311849271089E-01 , 
  22.09032 ,    -0.282188802418393E-01 ,    -0.125700752975172E-01 ,    -0.307289757061873E-01 , 
  22.11032 ,    -0.281695456702723E-01 ,    -0.119823110015767E-01 ,    -0.313695456321159E-01 , 
  22.13032 ,    -0.278796476459364E-01 ,    -0.110610899162620E-01 ,    -0.319399455499994E-01 , 
  22.15032 ,    -0.273665848642439E-01 ,    -0.988366120081635E-02 ,    -0.324278348517452E-01 , 
  22.17032 ,    -0.266468598258003E-01 ,    -0.853265420782863E-02 ,    -0.328219891335823E-01 , 
  22.19032 ,    -0.257357274244457E-01 ,    -0.709406520919008E-02 ,    -0.331124335587282E-01 , 
  22.21032 ,    -0.246465669542397E-01 ,    -0.565450938826352E-02 ,    -0.332907113525317E-01 , 
  22.23032 ,    -0.233912117288822E-01 ,    -0.429974201722947E-02 ,    -0.333498701739708E-01 , 
  22.25032 ,    -0.219796405997446E-01 ,    -0.311195505980190E-02 ,    -0.332846769261594E-01 , 
  22.27032 ,    -0.204201103832948E-01 ,    -0.216775212982291E-02 ,    -0.330916452574239E-01 , 
  22.29032 ,    -0.187196007754574E-01 ,    -0.153629145146803E-02 ,    -0.327690902122418E-01 , 
  22.31032 ,    -0.168834141271129E-01 ,    -0.127730556205691E-02 ,    -0.323169588443713E-01 , 
  22.33032 ,    -0.149166081962568E-01 ,    -0.144002002529610E-02 ,    -0.317369574933066E-01 , 
  22.35032 ,    -0.128238077393834E-01 ,    -0.206167796063269E-02 ,    -0.310323368650323E-01 , 
  22.37032 ,    -0.106100494133471E-01 ,    -0.316665242218209E-02 ,    -0.302078517455649E-01 , 
  22.39032 ,    -0.828052955283218E-02 ,    -0.476637779689513E-02 ,    -0.292692995856511E-01 , 
  22.41032 ,    -0.584229879141740E-02 ,    -0.685861585887363E-02 ,    -0.282237739042130E-01 , 
  22.43032 ,    -0.330401681773725E-02 ,    -0.942797179113494E-02 ,    -0.270791986349692E-01 , 
  22.45033 ,    -0.675234940221197E-03 ,    -0.124479876734628E-01 ,    -0.258435423784366E-01 , 
  22.47033 ,     0.202784640661969E-02 ,    -0.158756477216121E-01 ,    -0.245271628974458E-01 , 
  22.49033 ,     0.479065902841198E-02 ,    -0.196625732700772E-01 ,    -0.231385470473561E-01 , 
  22.51033 ,     0.759362248036195E-02 ,    -0.237490458768351E-01 ,    -0.216871472921754E-01 , 
  22.53033 ,     0.104142324404321E-01 ,    -0.280681749770074E-01 ,    -0.201821777074986E-01 , 
  22.55033 ,     0.132266210059934E-01 ,    -0.325470710298239E-01 ,    -0.186326981259348E-01 , 
  22.57033 ,     0.160028261437062E-01 ,    -0.371106188075956E-01 ,    -0.170468537431625E-01 , 
  22.59033 ,     0.187113634214829E-01 ,    -0.416808049508654E-01 ,    -0.154326987419971E-01 , 
  22.61033 ,     0.213187997943154E-01 ,    -0.461806532408010E-01 ,    -0.137974615202810E-01 , 
  22.63033 ,     0.237896477232183E-01 ,    -0.505352326171638E-01 ,    -0.121478565314400E-01 , 
  22.65033 ,     0.260879865705207E-01 ,    -0.546753885145877E-01 ,    -0.104893669587099E-01 , 
  22.67033 ,     0.281766223186089E-01 ,    -0.585368363562622E-01 ,    -0.882725853710907E-02 , 
  22.69033 ,     0.300188695358238E-01 ,    -0.620635617295209E-01 ,    -0.716592275209827E-02 , 
  22.71033 ,     0.315788801883538E-01 ,    -0.652083008378905E-01 ,    -0.550930996527750E-02 , 
  22.73033 ,     0.328230528631281E-01 ,    -0.679348134543283E-01 ,    -0.386035977428724E-02 , 
  22.75033 ,     0.337199605800533E-01 ,    -0.702168680503772E-01 ,    -0.222202424325397E-02 , 
  22.77033 ,     0.342417284939954E-01 ,    -0.720398254051474E-01 ,    -0.596811966681077E-03 , 
  22.79033 ,     0.343646635846722E-01 ,    -0.734005291389039E-01 ,     0.101299423313148E-02 , 
  22.81033 ,     0.340699830080440E-01 ,    -0.743069667664802E-01 ,     0.260499325038211E-02 , 
  22.83033 ,     0.333442927199495E-01 ,    -0.747781165063647E-01 ,     0.417720684196129E-02 , 
  22.85033 ,     0.321802939521409E-01 ,    -0.748426002957943E-01 ,     0.572699681644045E-02 , 
  22.87033 ,     0.305771485738732E-01 ,    -0.745380369874707E-01 ,     0.725158986566223E-02 , 
  22.89034 ,     0.285396986706042E-01 ,    -0.739092724661287E-01 ,     0.874856187764846E-02 , 
  22.91034 ,     0.260830343306629E-01 ,    -0.730083730177379E-01 ,     0.102127566550246E-01 , 
  22.93034 ,     0.232257489133858E-01 ,    -0.718908226078420E-01 ,     0.116410858691737E-01 , 
  22.95034 ,     0.199948810336864E-01 ,    -0.706153900533685E-01 ,     0.130288392215245E-01 , 
  22.97034 ,     0.164240465000366E-01 ,    -0.692418818641957E-01 ,     0.143709235486411E-01 , 
  22.99034 ,     0.125535600832775E-01 ,    -0.678295688294955E-01 ,     0.156616971605194E-01 , 
  23.01034 ,     0.842860628793670E-02 ,    -0.664350251127209E-01 ,     0.168954698570902E-01 , 
  23.03034 ,     0.410070912862312E-02 ,    -0.651113179469353E-01 ,     0.180659122072120E-01 , 
  23.05034 ,    -0.374271727788904E-03 ,    -0.639060965385211E-01 ,     0.191666262940704E-01 , 
  23.07034 ,    -0.493620406533458E-02 ,    -0.628605577580675E-01 ,     0.201910865814763E-01 , 
  23.09034 ,    -0.952337470738543E-02 ,    -0.620080339264356E-01 ,     0.211331920850656E-01 , 
  23.11034 ,    -0.140706641727412E-01 ,    -0.613738534759770E-01 ,     0.219868148231495E-01 , 
  23.13034 ,    -0.185124557610160E-01 ,    -0.609743762681580E-01 ,     0.227464094862012E-01 , 
  23.15034 ,    -0.227826584099228E-01 ,    -0.608168844360206E-01 ,     0.234069963629501E-01 , 
  23.17034 ,    -0.268175358631032E-01 ,    -0.608995558772984E-01 ,     0.239646044166551E-01 , 
  23.19034 ,    -0.305541386175832E-01 ,    -0.612118496635201E-01 ,     0.244160283850048E-01 , 
  23.21034 ,    -0.339331368357310E-01 ,    -0.617349651159600E-01 ,     0.247592563510984E-01 , 
  23.23034 ,    -0.368990023965146E-01 ,    -0.624425526389738E-01 ,     0.249934909285703E-01 , 
  23.25034 ,    -0.394021034193407E-01 ,    -0.633019694651444E-01 ,     0.251193337304184E-01 , 
  23.27034 ,    -0.413979094902493E-01 ,    -0.642750235801578E-01 ,     0.251387177590593E-01 , 
  23.29034 ,    -0.428488773016525E-01 ,    -0.653194615958318E-01 ,     0.250550365529649E-01 , 
  23.31034 ,    -0.437249290748035E-01 ,    -0.663903013448009E-01 ,     0.248731145757794E-01 , 
  23.33035 ,    -0.440039805727016E-01 ,    -0.674416833190248E-01 ,     0.245990177895687E-01 , 
  23.35035 ,    -0.436722751835387E-01 ,    -0.684262106611691E-01 ,     0.242405798059195E-01 , 
  23.37035 ,    -0.427253457268011E-01 ,    -0.692997247013278E-01 ,     0.238063495072499E-01 , 
  23.39035 ,    -0.411676287471349E-01 ,    -0.700199574575408E-01 ,     0.233061416982275E-01 , 
  23.41035 ,    -0.390127312207328E-01 ,    -0.705486276800582E-01 ,     0.227506013826260E-01 , 
  23.43035 ,    -0.362837383052496E-01 ,    -0.708523183928556E-01 ,     0.221511039512678E-01 , 
  23.45035 ,    -0.330118531692575E-01 ,    -0.709034351916458E-01 ,     0.215192696833266E-01 , 
  23.47035 ,    -0.292377244759013E-01 ,    -0.706806619729316E-01 ,     0.208670789440762E-01 , 
  23.49035 ,    -0.250099729072269E-01 ,    -0.701695454739899E-01 ,     0.202063789526774E-01 , 
  23.51035 ,    -0.203852136581928E-01 ,    -0.693627453853221E-01 ,     0.195487261891763E-01 , 
  23.53035 ,    -0.154256934690592E-01 ,    -0.682597125101009E-01 ,     0.189048978493257E-01 , 
  23.55035 ,    -0.102009136052275E-01 ,    -0.668668927914585E-01 ,     0.182849897686952E-01 , 
  23.57035 ,    -0.478515118140336E-02 ,    -0.651970670835439E-01 ,     0.176979542086799E-01 , 
  23.59035 ,     0.742846660700593E-03 ,    -0.632689430532939E-01 ,     0.171514743137086E-01 , 
  23.61035 ,     0.630292240835068E-02 ,    -0.611056827587852E-01 ,     0.166515964152837E-01 , 
  23.63035 ,     0.118116306472396E-01 ,    -0.587350852953415E-01 ,     0.162028818701153E-01 , 
  23.65035 ,     0.171856796141452E-01 ,    -0.561878372761168E-01 ,     0.158080769333704E-01 , 
  23.67035 ,     0.223420380678595E-01 ,    -0.534969692867157E-01 ,     0.154681414632677E-01 , 
  23.69035 ,     0.272014017862818E-01 ,    -0.506956299100851E-01 ,     0.151820839064220E-01 , 
  23.71035 ,     0.316863489642666E-01 ,    -0.478176531980910E-01 ,     0.149471890745488E-01 , 
  23.73035 ,     0.357248089098986E-01 ,    -0.448954019961129E-01 ,     0.147589387682167E-01 , 
  23.75035 ,     0.392506404767890E-01 ,    -0.419591630612384E-01 ,     0.146111669964361E-01 , 
  23.77036 ,     0.422061440114745E-01 ,    -0.390348781160733E-01 ,     0.144961614696188E-01 , 
  23.79036 ,     0.445376464485220E-01 ,    -0.361492094657248E-01 ,     0.144050656355533E-01 , 
  23.81036 ,     0.462056698837965E-01 ,    -0.333196344420654E-01 ,     0.143277567668162E-01 , 
  23.83036 ,     0.471785856385252E-01 ,    -0.305612410655106E-01 ,     0.142533810095740E-01 , 
  23.85036 ,     0.474358035424466E-01 ,    -0.278839924216068E-01 ,     0.141705351421472E-01 , 
  23.87036 ,     0.469681039149928E-01 ,    -0.252933261002775E-01 ,     0.140675861986944E-01 , 
  23.89036 ,     0.457777498216582E-01 ,    -0.227892388589042E-01 ,     0.139329317882452E-01 , 
  23.91036 ,     0.438789298179198E-01 ,    -0.203682076406251E-01 ,     0.137553672119468E-01 , 
  23.93036 ,     0.412975581645599E-01 ,    -0.180225947143120E-01 ,     0.135243428106314E-01 , 
  23.95036 ,     0.380714449888257E-01 ,    -0.157418451000214E-01 ,     0.132302956443668E-01 , 
  23.97036 ,     0.342484459467806E-01 ,    -0.135122811414399E-01 ,     0.128647850969324E-01 , 
  23.99036 ,     0.298877477559048E-01 ,    -0.113193144869506E-01 ,     0.124209030793678E-01 , 
  24.01036 ,     0.250577973307118E-01 ,    -0.914742555633114E-02 ,     0.118933663256908E-01 , 
  24.03036 ,     0.198359516869762E-01 ,    -0.698146323262393E-02 ,     0.112787540471148E-01 , 
  24.05036 ,     0.143053994514636E-01 ,    -0.480679046843537E-02 ,     0.105754014727524E-01 , 
  24.07036 ,     0.855655815028912E-02 ,    -0.261127505894385E-02 ,     0.978379424182870E-02 , 
  24.09036 ,     0.268381951692839E-02 ,    -0.385321598142089E-03 ,     0.890639146830313E-02 , 
  24.11036 ,    -0.321526587688488E-02 ,     0.187713457808285E-02 ,     0.794771345028251E-02 , 
  24.13036 ,    -0.904370505777068E-02 ,     0.417887488987897E-02 ,     0.691392576994545E-02 , 
  24.15036 ,    -0.147036693323204E-01 ,     0.651782518607497E-02 ,     0.581322277909300E-02 , 
  24.17036 ,    -0.201003026282773E-01 ,     0.888762667535055E-02 ,     0.465533595550537E-02 , 
  24.19036 ,    -0.251425359682859E-01 ,     0.112772030372825E-01 ,     0.345151363680360E-02 , 
  24.21037 ,    -0.297487954345924E-01 ,     0.136729994825615E-01 ,     0.221320159268122E-02 , 
  24.23037 ,    -0.338370140380359E-01 ,     0.160533281636383E-01 ,     0.954863559636976E-03 , 
  24.25037 ,    -0.373413225297779E-01 ,     0.183966580560322E-01 ,    -0.310321958380187E-03 , 
  24.27037 ,    -0.402039016333847E-01 ,     0.206775309948936E-01 ,    -0.156833475137725E-02 , 
  24.29037 ,    -0.423782875789762E-01 ,     0.228684190919052E-01 ,    -0.280516487771068E-02 , 
  24.31037 ,    -0.438302925820193E-01 ,     0.249405375102745E-01 ,    -0.400706457321951E-02 , 
  24.33037 ,    -0.445390767155827E-01 ,     0.268655290346461E-01 ,    -0.516125772206204E-02 , 
  24.35037 ,    -0.444967985541653E-01 ,     0.286154059290670E-01 ,    -0.625558912315854E-02 , 
  24.37037 ,    -0.437093651951266E-01 ,     0.301643432145576E-01 ,    -0.727920995222985E-02 , 
  24.39037 ,    -0.421963549139681E-01 ,     0.314894348010168E-01 ,    -0.822262983717633E-02 , 
  24.41037 ,    -0.399899533374982E-01 ,     0.325721757197512E-01 ,    -0.907827942582820E-02 , 
