Q or theta , Experiment , Calculated
   13.029999999999999       ,    475.00000000000000       ,    503.43598858531948     
   13.050000000000001       ,    469.00000000000000       ,    482.34125364562323     
   13.070000000000000       ,    499.00000000000000       ,    517.81081708209547     
   13.130000000000001       ,    577.00000000000000       ,    610.77890633762536     
   13.170000000000000       ,    594.00000000000000       ,    612.69027774659173     
   13.190000000000000       ,    585.00000000000000       ,    600.85716796665008     
   13.250000000000000       ,    671.00000000000000       ,    685.03171721753915     
   13.270000000000000       ,    604.00000000000000       ,    607.08959235416614     
   13.289999999999999       ,    514.00000000000000       ,    509.30891833197052     
   13.310000000000000       ,    459.00000000000000       ,    450.37424821038803     
   13.330000000000000       ,    450.00000000000000       ,    440.78637717206152     
   13.390000000000001       ,    532.00000000000000       ,    568.84336102159182     
   13.470000000000001       ,    650.00000000000000       ,    724.25991540219081     
   13.490000000000000       ,    595.00000000000000       ,    657.44720920889426     
   13.510000000000000       ,    604.00000000000000       ,    667.88393399206279     
   13.590000000000000       ,    570.00000000000000       ,    607.07157055536709     
   13.650000000000000       ,    642.00000000000000       ,    657.46936131589564     
   13.690000000000000       ,    526.00000000000000       ,    524.86001410191670     
   13.730000000000000       ,    422.00000000000000       ,    414.91258706299510     
   13.750000000000000       ,    402.00000000000000       ,    393.15740755877169     
   13.770000000000000       ,    394.00000000000000       ,    384.55681317386734     
   13.789999999999999       ,    393.00000000000000       ,    383.78742015082355     
   13.810000000000000       ,    397.00000000000000       ,    387.44146757009986     
   13.850000000000000       ,    406.00000000000000       ,    398.12923379285508     
   13.869999999999999       ,    417.00000000000000       ,    415.97553608242112     
   13.890000000000001       ,    450.00000000000000       ,    464.80857465168162     
   13.910000000000000       ,    516.00000000000000       ,    555.60746081196271     
   13.990000000000000       ,    642.00000000000000       ,    698.50651343741606     
   14.050000000000001       ,    708.00000000000000       ,    698.02753436303988     
   14.109999999999999       ,    538.00000000000000       ,    520.02490041838644     
   14.270000000000000       ,    673.00000000000000       ,    684.95645803259299     
   14.310000000000000       ,    594.00000000000000       ,    570.00159039473283     
   14.330000000000000       ,    532.00000000000000       ,    527.14446231273291     
   14.369999999999999       ,    474.00000000000000       ,    485.29730774593918     
   14.390000000000001       ,    457.00000000000000       ,    470.44081860585425     
   14.449999999999999       ,    467.00000000000000       ,    481.09256976561426     
   14.470000000000001       ,    455.00000000000000       ,    480.18570198154987     
   14.490000000000000       ,    459.00000000000000       ,    503.65000323980576     
   14.590000000000000       ,    484.00000000000000       ,    502.78405219147874     
   14.630000000000001       ,    556.00000000000000       ,    587.19944044300701     
   14.710000000000001       ,    513.00000000000000       ,    558.26056075199654     
   14.750000000000000       ,    416.00000000000000       ,    438.22752251390887     
   14.830000000000000       ,    415.00000000000000       ,    444.62822892139064     
   14.850000000000000       ,    427.00000000000000       ,    461.29313171243291     
   14.890000000000001       ,    458.00000000000000       ,    492.01140244212081     
   14.930000000000000       ,    447.00000000000000       ,    473.77439733911598     
   14.949999999999999       ,    453.00000000000000       ,    486.98071598561296     
   15.010000000000000       ,    498.00000000000000       ,    541.33384752515667     
   15.029999999999999       ,    459.00000000000000       ,    493.15115613319369     
   15.070000000000000       ,    447.00000000000000       ,    476.43562475095558     
   15.109999999999999       ,    487.00000000000000       ,    514.13537289590795     
   15.170000000000000       ,    509.00000000000000       ,    532.84454456679623     
   15.190000000000000       ,    481.00000000000000       ,    523.00194275810316     
   15.210000000000001       ,    471.00000000000000       ,    553.80156141014572     
   15.350000000000000       ,    414.00000000000000       ,    456.57404771049863     
   15.369999999999999       ,    429.00000000000000       ,    451.07569265024705     
   15.410000000000000       ,    442.00000000000000       ,    454.32612010134744     
   15.430000000000000       ,    418.00000000000000       ,    433.67978311849748     
   15.470000000000001       ,    391.00000000000000       ,    411.52090820256564     
   15.529999999999999       ,    408.00000000000000       ,    428.69242506159225     
   15.550000000000001       ,    408.00000000000000       ,    434.66048312305350     
   15.570000000000000       ,    420.00000000000000       ,    460.31474139569241     
   15.650000000000000       ,    430.00000000000000       ,    468.23148376177517     
   15.730000000000000       ,    456.00000000000000       ,    481.50938383535072     
   15.810000000000000       ,    406.00000000000000       ,    434.36850807376254     
   15.830000000000000       ,    416.00000000000000       ,    447.11500883112114     
   15.869999999999999       ,    458.00000000000000       ,    510.14170829011948     
   15.970000000000001       ,    407.00000000000000       ,    449.00057733840310     
   15.990000000000000       ,    383.00000000000000       ,    411.37911041409478     
   16.010000000000002       ,    367.00000000000000       ,    387.13448177544876     
   16.030000000000001       ,    360.00000000000000       ,    378.00675423562132     
   16.050000000000001       ,    360.00000000000000       ,    381.91553822693618     
   16.070000000000000       ,    367.00000000000000       ,    403.52639893108159     
   16.090000000000000       ,    384.00000000000000       ,    458.28551323066074     
   16.270000000000000       ,    475.00000000000000       ,    559.72461996304594     
   16.329999999999998       ,    475.00000000000000       ,    493.54201476587548     
   16.390000000000001       ,    423.00000000000000       ,    455.53516702825630     
   16.489999999999998       ,    446.00000000000000       ,    471.29329498842213     
   16.510000000000002       ,    438.00000000000000       ,    454.71466675316594     
   16.570000000000000       ,    436.00000000000000       ,    456.06903793796027     
   16.590000000000000       ,    429.00000000000000       ,    459.26931041070236     
   16.670000000000002       ,    403.00000000000000       ,    421.32435922932643     
   16.690000000000001       ,    398.00000000000000       ,    413.41779820127641     
   16.730000000000000       ,    423.00000000000000       ,    493.73714057117490     
   16.870000000000001       ,    535.00000000000000       ,    565.57335451135668     
   16.949999999999999       ,    433.00000000000000       ,    443.66681538481026     
   16.989999999999998       ,    391.00000000000000       ,    393.30424387811644     
   17.010000000000002       ,    384.00000000000000       ,    385.90475018301140     
   17.050000000000001       ,    390.00000000000000       ,    401.33767601219739     
   17.070000000000000       ,    406.00000000000000       ,    430.44804548385036     
   17.149999999999999       ,    491.00000000000000       ,    528.22905091784344     
   17.210000000000001       ,    548.00000000000000       ,    570.35505932638159     
   17.230000000000000       ,    502.00000000000000       ,    517.85030640355853     
   17.309999999999999       ,    392.00000000000000       ,    409.30436855494963     
   17.350000000000001       ,    364.00000000000000       ,    371.72245590705268     
   17.370000000000001       ,    359.00000000000000       ,    366.43224724866923     
   17.430000000000000       ,    364.00000000000000       ,    376.78554040978912     
   17.469999999999999       ,    364.00000000000000       ,    379.05971921805593     
   17.510000000000002       ,    369.00000000000000       ,    390.03146516347056     
   17.530000000000001       ,    377.00000000000000       ,    412.77599232216102     
   17.550000000000001       ,    399.00000000000000       ,    466.41381684719943     
   17.670000000000002       ,    418.00000000000000       ,    466.31108063810586     
   17.750000000000000       ,    391.00000000000000       ,    409.60144959180548     
   17.770000000000000       ,    378.00000000000000       ,    397.65808278530471     
   17.850000000000001       ,    390.00000000000000       ,    423.70403115118870     
   17.910000000000000       ,    377.00000000000000       ,    397.65795624102498     
   17.930000000000000       ,    367.00000000000000       ,    384.08677748587257     
   17.989999999999998       ,    359.00000000000000       ,    375.72949831527643     
   18.010000000000002       ,    361.00000000000000       ,    380.58968965188188     
   18.030000000000001       ,    370.00000000000000       ,    395.01099296112977     
   18.090000000000000       ,    406.00000000000000       ,    434.40844685590332     
   18.129999999999999       ,    391.00000000000000       ,    414.95022395579764     
   18.149999999999999       ,    382.00000000000000       ,    417.18034502067724     
   18.270000000000000       ,    410.00000000000000       ,    465.19360803358927     
   18.350000000000001       ,    406.00000000000000       ,    438.42282120698439     
   18.390000000000001       ,    401.00000000000000       ,    433.78309183755567     
   18.449999999999999       ,    403.00000000000000       ,    432.24818339941567     
   18.469999999999999       ,    394.00000000000000       ,    417.63563700524827     
   18.510000000000002       ,    388.00000000000000       ,    404.98183446477094     
   18.590000000000000       ,    399.00000000000000       ,    431.88051517629054     
   18.730000000000000       ,    387.00000000000000       ,    406.20004026068142     
   18.890000000000001       ,    387.00000000000000       ,    399.57295103130110     
   18.910000000000000       ,    392.00000000000000       ,    407.24857678208798     
   18.989999999999998       ,    418.00000000000000       ,    443.65594254518396     
   19.050000000000001       ,    404.00000000000000       ,    428.73237212611610     
   19.149999999999999       ,    368.00000000000000       ,    381.63243856589662     
   19.170000000000002       ,    365.00000000000000       ,    376.55229413749191     
   19.230000000000000       ,    390.00000000000000       ,    415.60179948371137     
   19.309999999999999       ,    380.00000000000000       ,    396.83876475956055     
   19.329999999999998       ,    372.00000000000000       ,    391.03628298627285     
   19.350000000000001       ,    372.00000000000000       ,    399.94354307930394     
   19.469999999999999       ,    364.00000000000000       ,    381.13111856954595     
   19.530000000000001       ,    367.00000000000000       ,    383.87154938655181     
   19.550000000000001       ,    385.00000000000000       ,    411.24703063389165     
   19.609999999999999       ,    408.00000000000000       ,    432.36690099520882     
   19.649999999999999       ,    368.00000000000000       ,    377.06460305050592     
   19.690000000000001       ,    351.00000000000000       ,    356.07940577814549     
   19.730000000000000       ,    347.00000000000000       ,    353.38326882987616     
   19.750000000000000       ,    349.00000000000000       ,    358.59847015649831     
   19.770000000000000       ,    355.00000000000000       ,    373.22731660917623     
   19.890000000000001       ,    393.00000000000000       ,    396.77773228127830     
   19.910000000000000       ,    380.00000000000000       ,    386.94601230533863     
   20.170000000000002       ,    373.00000000000000       ,    389.54279486162773     
   20.530000000000001       ,    368.00000000000000       ,    387.12417074515565     
   20.570000000000000       ,    363.00000000000000       ,    384.54904896929099     
   20.590000000000000       ,    372.00000000000000       ,    413.07710594559467     
   20.809999999999999       ,    369.00000000000000       ,    404.31429098089893     
   20.829999999999998       ,    360.00000000000000       ,    377.25325779148812     
   20.870000000000001       ,    358.00000000000000       ,    368.72119639882328     
   20.890000000000001       ,    361.00000000000000       ,    374.99013353644227     
   20.969999999999999       ,    378.00000000000000       ,    401.31022875134329     
   20.989999999999998       ,    379.00000000000000       ,    401.73143467870420     
   21.090000000000000       ,    374.00000000000000       ,    385.08500677207280     
   21.270000000000000       ,    346.00000000000000       ,    360.57803413900143     
   21.289999999999999       ,    342.00000000000000       ,    352.05694613176803     
   21.309999999999999       ,    341.00000000000000       ,    351.03802487564667     
   21.370000000000001       ,    345.00000000000000       ,    357.03431936881191     
   21.410000000000000       ,    351.00000000000000       ,    380.68423634489193     
   21.750000000000000       ,    362.00000000000000       ,    375.04760071870004     
   21.829999999999998       ,    360.00000000000000       ,    371.72654868680127     
   21.870000000000001       ,    354.00000000000000       ,    366.31938116196096     
   21.949999999999999       ,    361.00000000000000       ,    375.55920755327907     
   22.010000000000002       ,    351.00000000000000       ,    358.48916798656938     
   22.030000000000001       ,    348.00000000000000       ,    355.79238712027404     
   22.070000000000000       ,    350.00000000000000       ,    359.55489712743639     
   22.109999999999999       ,    351.00000000000000       ,    361.71592715235215     
   22.129999999999999       ,    352.00000000000000       ,    370.74419274217405     
   22.250000000000000       ,    367.00000000000000       ,    392.53651611271061     
   22.350000000000001       ,    362.00000000000000       ,    380.10780372197939     
   22.370000000000001       ,    364.00000000000000       ,    378.80536330461837     
   22.410000000000000       ,    371.00000000000000       ,    388.63488053738934     
   22.510000000000002       ,    358.00000000000000       ,    378.94401503511779     
   22.730000000000000       ,    351.00000000000000       ,    367.34871841834831     
   22.789999999999999       ,    354.00000000000000       ,    364.70306995518587     
   22.870000000000001       ,    354.00000000000000       ,    370.72456988880595     
   22.989999999999998       ,    374.00000000000000       ,    406.84849950608941     
   23.090000000000000       ,    367.00000000000000       ,    382.98524825207630     
   23.129999999999999       ,    362.00000000000000       ,    375.13121536850224     
   23.230000000000000       ,    365.00000000000000       ,    379.69718775229381     
   23.570000000000000       ,    350.00000000000000       ,    377.02112646024023     
   23.590000000000000       ,    350.00000000000000       ,    372.47041403679179     
   23.710000000000001       ,    359.00000000000000       ,    379.76142617068535     
   23.789999999999999       ,    347.00000000000000       ,    362.67875315471747     
   23.809999999999999       ,    346.00000000000000       ,    363.14771811804650     
   23.930000000000000       ,    348.00000000000000       ,    365.68267306453123     
   23.949999999999999       ,    351.00000000000000       ,    371.01933606152352     
   24.050000000000001       ,    353.00000000000000       ,    373.49818377279297     
   24.210000000000001       ,    350.00000000000000       ,    361.86127447740677     
   24.949999999999999       ,    352.00000000000000       ,    337.30255535573258     
   24.969999999999999       ,    350.00000000000000       ,    333.88640747646116     
